45851852NQ,Chloé zippered mini basket with chain,990,292,2300/29809,Bags,Shoulder bag,2300,29809,Black,23387,990,990,990.0,990.0,1,,True,searchresult,https://www.chloe.com/us/shoulder-bag_cod45851852nq.html,https://www.chloe.com/product_image/45851852NQ/f/w282.jpg,bags,bags.html
45851850OH,Chloé Sense micro tote bag,1050,293,2300/32342,Bags,Mini bag,2300,32342,Silver,23884,1050,1050,1050.0,1050.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45851850oh.html,https://www.chloe.com/product_image/45851850OH/f/w282.jpg,bags,bags.html
45823294VG,Small Woody hamper,1050,294,2300/29810,Bags,Tote bag,2300,29810,POWDER PINK,41825,1050,1050,1050.0,1050.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45823294vg.html,https://www.chloe.com/product_image/45823294VG/f/w282.jpg,bags,bags.html
45851859BP,Small Woody basket,950,295,2300/29810,Bags,Tote bag,2300,29810,GOLD COLOR,26057,950,950,950.0,950.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45851859bp.html,https://www.chloe.com/product_image/45851859BP/f/w282.jpg,bags,bags.html
45851858EW,Small Woody basket,950,296,2300/29810,Bags,Tote bag,2300,29810,Light Gold,8605,950,950,950.0,950.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45851858ew.html,https://www.chloe.com/product_image/45851858EW/f/w282.jpg,bags,bags.html
45851845QW,Chloé Sense micro tote bag,990,297,2300/32342,Bags,Mini bag,2300,32342,GRACEFUL BLUE,37501,990,990,990.0,990.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45851845qw.html,https://www.chloe.com/product_image/45851845QW/f/w282.jpg,bags,bags.html
45851844JM,Chloé Sense micro tote bag,990,298,2300/32342,Bags,Mini bag,2300,32342,Nomad Beige,12810,990,990,990.0,990.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45851844jm.html,https://www.chloe.com/product_image/45851844JM/f/w282.jpg,bags,bags.html
45823293XJ,Large Woody basket,990,299,2300/29810,Bags,Tote bag,2300,29810,Pastel Grey,23666,990,990,990.0,990.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45823293xj.html,https://www.chloe.com/product_image/45823293XJ/f/w282.jpg,bags,bags.html
45823292HC,Large Woody basket,990,300,2300/29810,Bags,Tote bag,2300,29810,Denim,4956,990,990,990.0,990.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45823292hc.html,https://www.chloe.com/product_image/45823292HC/f/w282.jpg,bags,bags.html
45823159BN,Chloé Sense micro tote bag,990,301,2300/32342,Bags,Mini bag,2300,32342,,,990,694,990.0,694.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45823159bn.html,https://www.chloe.com/product_image/45823159BN/f/w282.jpg,bags,bags.html
45779137LG,Chloé Sense micro tote bag,990,302,2300/32342,Bags,Mini bag,2300,32342,Cement Pink,23868,990,990,990.0,990.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45779137lg.html,https://www.chloe.com/product_image/45779137LG/f/w282.jpg,bags,bags.html
45741225DW,Chloé Sense micro tote bag,990,303,2300/32342,Bags,Mini bag,2300,32342,Caramel,23831,990,990,990.0,990.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45741225dw.html,https://www.chloe.com/product_image/45741225DW/f/w282.jpg,bags,bags.html
45741224BV,Chloé Sense micro tote bag,990,304,2300/32342,Bags,Mini bag,2300,32342,,,990,990,990.0,990.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45741224bv.html,https://www.chloe.com/product_image/45741224BV/f/w282.jpg,bags,bags.html
45741223QB,Chloé Sense micro tote bag,990,305,2300/32342,Bags,Mini bag,2300,32342,Black,23387,990,990,990.0,990.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45741223qb.html,https://www.chloe.com/product_image/45741223QB/f/w282.jpg,bags,bags.html
45863501NK,Mini Woody tote bag in linen & leather,880,306,2300/32342,Bags,Mini bag,2300,32342,WILD GREY,62195,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45863501nk.html,https://www.chloe.com/product_image/45863501NK/f/w282.jpg,bags,bags.html
45863442HB,Mini Woody North South tote bag in linen,880,307,2300/32342,Bags,Mini bag,2300,32342,WHITE - BROWN 1,20561,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45863442hb.html,https://www.chloe.com/product_image/45863442HB/f/w282.jpg,bags,bags.html
45851851QX,Chloé zippered mini basket,890,308,2300/29809,Bags,Shoulder bag,2300,29809,Caramel,23831,890,890,890.0,890.0,1,,True,searchresult,https://www.chloe.com/us/shoulder-bag_cod45851851qx.html,https://www.chloe.com/product_image/45851851QX/f/w282.jpg,bags,bags.html
45851839RJ,Large Woody basket,950,309,2300/29810,Bags,Tote bag,2300,29810,Washed Blue,23824,950,950,950.0,950.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45851839rj.html,https://www.chloe.com/product_image/45851839RJ/f/w282.jpg,bags,bags.html
45822929RD,Large Woody basket,950,310,2300/29810,Bags,Tote bag,2300,29810,BLUSHY BEIGE,20580,950,950,950.0,950.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45822929rd.html,https://www.chloe.com/product_image/45822929RD/f/w282.jpg,bags,bags.html
45779076CV,Large Woody basket,950,311,2300/29810,Bags,Tote bag,2300,29810,BLACK - BEIGE 1,61757,950,950,950.0,950.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45779076cv.html,https://www.chloe.com/product_image/45779076CV/f/w282.jpg,bags,bags.html
45741230HS,Large Woody basket,890,312,2300/29810,Bags,Tote bag,2300,29810,Denim,4956,890,890,890.0,890.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45741230hs.html,https://www.chloe.com/product_image/45741230HS/f/w282.jpg,bags,bags.html
46982212GW,Adjustable strap,880,313,2301/39425,Accessories,Straps,2301,39425,Elephant Grey,4797,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/straps_cod46982212gw.html,https://www.chloe.com/product_image/46982212GW/f/w282.jpg,bags,bags.html
46982209XK,Adjustable strap,880,314,2301/39425,Accessories,Straps,2301,39425,Honey Gold,4937,880,618,880.0,618.0,1,,True,searchresult,https://www.chloe.com/us/straps_cod46982209xk.html,https://www.chloe.com/product_image/46982209XK/f/w282.jpg,bags,bags.html
46982125XA,Adjustable strap,880,315,2301/39425,Accessories,Straps,2301,39425,Black,23387,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/straps_cod46982125xa.html,https://www.chloe.com/product_image/46982125XA/f/w282.jpg,bags,bags.html
45851849DA,Mini Woody tote bag,880,316,2300/32342,Bags,Mini bag,2300,32342,BLUSHY BEIGE,20580,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45851849da.html,https://www.chloe.com/product_image/45851849DA/f/w282.jpg,bags,bags.html
45851840UJ,Small Woody basket,850,317,2300/29810,Bags,Tote bag,2300,29810,Washed Blue,23824,850,850,850.0,850.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45851840uj.html,https://www.chloe.com/product_image/45851840UJ/f/w282.jpg,bags,bags.html
45823157IX,Mini Woody tote bag,880,318,2300/32342,Bags,Mini bag,2300,32342,,,880,618,880.0,618.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45823157ix.html,https://www.chloe.com/product_image/45823157IX/f/w282.jpg,bags,bags.html
45822930PM,Small Woody basket,850,319,2300/29810,Bags,Tote bag,2300,29810,BLUSHY BEIGE,20580,850,850,850.0,850.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45822930pm.html,https://www.chloe.com/product_image/45822930PM/f/w282.jpg,bags,bags.html
45822917HB,Mini Woody tote bag,880,320,2300/32342,Bags,Mini bag,2300,32342,MUSK GREY,62459,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45822917hb.html,https://www.chloe.com/product_image/45822917HB/f/w282.jpg,bags,bags.html
45822779EL,Woody nano tote,880,321,2300/32342,Bags,Mini bag,2300,32342,Silver,23884,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45822779el.html,https://www.chloe.com/product_image/45822779EL/f/w282.jpg,bags,bags.html
45779081QA,Small Woody basket,850,322,2300/29810,Bags,Tote bag,2300,29810,PINK - RED 1,35109,850,850,850.0,850.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45779081qa.html,https://www.chloe.com/product_image/45779081QA/f/w282.jpg,bags,bags.html
45779080KF,Small Woody basket,850,323,2300/29810,Bags,Tote bag,2300,29810,GREEN - BLUE 1,35128,850,850,850.0,850.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45779080kf.html,https://www.chloe.com/product_image/45779080KF/f/w282.jpg,bags,bags.html
45779079FL,Small Woody basket,850,324,2300/29810,Bags,Tote bag,2300,29810,BLACK - BEIGE 1,61757,850,850,850.0,850.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45779079fl.html,https://www.chloe.com/product_image/45779079FL/f/w282.jpg,bags,bags.html
45778959AB,Mini Woody tote bag,880,325,2300/32342,Bags,Mini bag,2300,32342,Cement Pink,23868,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45778959ab.html,https://www.chloe.com/product_image/45778959AB/f/w282.jpg,bags,bags.html
45686264XH,Mini Woody tote bag,880,326,2300/32342,Bags,Mini bag,2300,32342,White - Blue 1,15286,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45686264xh.html,https://www.chloe.com/product_image/45686264XH/f/w282.jpg,bags,bags.html
45660136VH,Mini Woody tote bag,880,327,2300/32342,Bags,Mini bag,2300,32342,WHITE - BROWN 1,20561,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45660136vh.html,https://www.chloe.com/product_image/45660136VH/f/w282.jpg,bags,bags.html
45626763HK,Large Woody basket,890,328,2300/29810,Bags,Tote bag,2300,29810,White,23388,890,890,890.0,890.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45626763hk.html,https://www.chloe.com/product_image/45626763HK/f/w282.jpg,bags,bags.html
22059087VC,Adjustable strap,880,329,2301/39425,Accessories,Straps,2301,39425,GOLD COLOR,26057,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/straps_cod22059087vc.html,https://www.chloe.com/product_image/22059087VC/f/w282.jpg,bags,bags.html
22059084XN,Adjustable strap,880,330,2301/39425,Accessories,Straps,2301,39425,Washed Blue,23824,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/straps_cod22059084xn.html,https://www.chloe.com/product_image/22059084XN/f/w282.jpg,bags,bags.html
22059083UM,Adjustable strap,880,331,2301/39425,Accessories,Straps,2301,39425,SOFT TAN,35120,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/straps_cod22059083um.html,https://www.chloe.com/product_image/22059083UM/f/w282.jpg,bags,bags.html
22052909EI,Adjustable strap,880,332,2301/39425,Accessories,Straps,2301,39425,,,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/straps_cod22052909ei.html,https://www.chloe.com/product_image/22052909EI/f/w282.jpg,bags,bags.html
22052908UC,Adjustable strap,880,333,2301/39425,Accessories,Straps,2301,39425,Powder Beige,12820,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/straps_cod22052908uc.html,https://www.chloe.com/product_image/22052908UC/f/w282.jpg,bags,bags.html
22052907LU,Adjustable strap,880,334,2301/39425,Accessories,Straps,2301,39425,WILD GREY,62195,880,880,880.0,880.0,1,,True,searchresult,https://www.chloe.com/us/straps_cod22052907lu.html,https://www.chloe.com/product_image/22052907LU/f/w282.jpg,bags,bags.html
45741234OQ,Small Woody basket,790,335,2300/29810,Bags,Tote bag,2300,29810,,,790,790,790.0,790.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45741234oq.html,https://www.chloe.com/product_image/45741234OQ/f/w282.jpg,bags,bags.html
45626764QW,Small Woody basket,790,336,2300/29810,Bags,Tote bag,2300,29810,White,23388,790,790,790.0,790.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45626764qw.html,https://www.chloe.com/product_image/45626764QW/f/w282.jpg,bags,bags.html
45711446GW,Marcie nano saddle bag,750,337,2300/32342,Bags,Mini bag,2300,32342,Nomad Beige,12810,750,750,750.0,750.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45711446gw.html,https://www.chloe.com/product_image/45711446GW/f/w282.jpg,bags,bags.html
45851832IS,Woody nano tote,670,338,2300/32342,Bags,Mini bag,2300,32342,Cement Pink,23868,670,670,670.0,670.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45851832is.html,https://www.chloe.com/product_image/45851832IS/f/w282.jpg,bags,bags.html
45664262AP,Woody nano tote,670,339,2300/32342,Bags,Mini bag,2300,32342,WHITE - BLUE 2,42757,670,469,670.0,469.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45664262ap.html,https://www.chloe.com/product_image/45664262AP/f/w282.jpg,bags,bags.html
45660134CI,Woody nano tote,670,340,2300/32342,Bags,Mini bag,2300,32342,WHITE - BROWN 1,20561,670,670,670.0,670.0,1,,True,searchresult,https://www.chloe.com/us/mini-bag_cod45660134ci.html,https://www.chloe.com/product_image/45660134CI/f/w282.jpg,bags,bags.html
45682325TJ,Medium Woody tote bag,1990,341,2300/29810,Bags,Tote bag,2300,29810,Caramel,23831,1990,1990,1990.0,1990.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45682325tj.html,https://www.chloe.com/product_image/45682325TJ/f/w282.jpg,bags,bags.html
45682327OA,Small Woody tote bag,1850,342,2300/29810,Bags,Tote bag,2300,29810,Black,23387,1850,1850,1850.0,1850.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45682327oa.html,https://www.chloe.com/product_image/45682327OA/f/w282.jpg,bags,bags.html
45660633AX,Marcie small saddle bag,1350,343,2300/32341,Bags,Hand bag,2300,32341,Red Flame,2184,1350,1350,1350.0,1350.0,1,,True,searchresult,https://www.chloe.com/us/hand-bag_cod45660633ax.html,https://www.chloe.com/product_image/45660633AX/f/w282.jpg,bags,bags.html
45660628TQ,Marcie small saddle bag,1350,344,2300/32341,Bags,Hand bag,2300,32341,,,1350,1350,1350.0,1350.0,1,,True,searchresult,https://www.chloe.com/us/hand-bag_cod45660628tq.html,https://www.chloe.com/product_image/45660628TQ/f/w282.jpg,bags,bags.html
45741233RL,Large Woody basket,850,345,2300/29810,Bags,Tote bag,2300,29810,,,850,850,850.0,850.0,1,,True,searchresult,https://www.chloe.com/us/tote-bag_cod45741233rl.html,https://www.chloe.com/product_image/45741233RL/b/w282.jpg,bags,bags.html
17843384VQ,Marcie ballerina,750,1,2299/29822,Shoes,Ballerinas,2299,29822,Black,23387,750,750,750.0,750.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17843384vq.html,https://www.chloe.com/product_image/17843384VQ/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17750552VO,Marcie ballerina,650,2,2299/29822,Shoes,Ballerinas,2299,29822,DELICATE NUDE,62444,650,650,650.0,650.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17750552vo.html,https://www.chloe.com/product_image/17750552VO/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17843436NJ,Marcie ballerina,650,3,2299/29822,Shoes,Ballerinas,2299,29822,Plum Purple,23872,650,650,650.0,650.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17843436nj.html,https://www.chloe.com/product_image/17843436NJ/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17843383OM,Marcie ballerina,750,4,2299/29822,Shoes,Ballerinas,2299,29822,Plum Purple,23872,750,750,750.0,750.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17843383om.html,https://www.chloe.com/product_image/17843383OM/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17843433BA,Lauren ballerina,650,5,2299/29822,Shoes,Ballerinas,2299,29822,GOLD COLOR,26057,650,650,650.0,650.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17843433ba.html,https://www.chloe.com/product_image/17843433BA/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17750550TO,Marcie ballerina,650,6,2299/29822,Shoes,Ballerinas,2299,29822,Silver,23884,650,390,650.0,390.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17750550to.html,https://www.chloe.com/product_image/17750550TO/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17818523GB,Marcie ballerina,650,7,2299/29822,Shoes,Ballerinas,2299,29822,FROSTED ALMOND,62719,650,390,650.0,390.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17818523gb.html,https://www.chloe.com/product_image/17818523GB/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17818543RD,Marcie ballerina,690,8,2299/29822,Shoes,Ballerinas,2299,29822,Eggshell,23670,690,690,690.0,690.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17818543rd.html,https://www.chloe.com/product_image/17818543RD/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17818542CQ,Marcie ballerina,690,9,2299/29822,Shoes,Ballerinas,2299,29822,Black,23387,690,690,690.0,690.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17818542cq.html,https://www.chloe.com/product_image/17818542CQ/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17749929PE,Marcie ballerina,650,10,2299/29822,Shoes,Ballerinas,2299,29822,SILKY BLUE,26058,650,390,650.0,390.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17749929pe.html,https://www.chloe.com/product_image/17749929PE/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17750551RL,Marcie ballerina,650,11,2299/29822,Shoes,Ballerinas,2299,29822,Elephant Grey,4797,650,650,650.0,650.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17750551rl.html,https://www.chloe.com/product_image/17750551RL/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17749830UC,Marcie ballerina,650,12,2299/29822,Shoes,Ballerinas,2299,29822,Black,23387,650,650,650.0,650.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17749830uc.html,https://www.chloe.com/product_image/17749830UC/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17682673QG,Lauren ballet flat,650,13,2299/29822,Shoes,Ballerinas,2299,29822,Black,23387,650,650,650.0,650.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17682673qg.html,https://www.chloe.com/product_image/17682673QG/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17750542BM,Lauren ballerina,595,14,2299/29822,Shoes,Ballerinas,2299,29822,BRILLIANT WHITE,20573,595,358,595.0,358.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17750542bm.html,https://www.chloe.com/product_image/17750542BM/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17426801AI,Lauren ballerina,595,15,2299/29822,Shoes,Ballerinas,2299,29822,PEARLY GREY,41142,595,595,595.0,595.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17426801ai.html,https://www.chloe.com/product_image/17426801AI/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17682701CT,Lauren ballet flat,595,16,2299/29822,Shoes,Ballerinas,2299,29822,Biscotti Beige,23797,595,595,595.0,595.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17682701ct.html,https://www.chloe.com/product_image/17682701CT/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
11068279MB,Lauren ballerina,595,17,2299/29822,Shoes,Ballerinas,2299,29822,Pink Tea,23627,595,595,595.0,595.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod11068279mb.html,https://www.chloe.com/product_image/11068279MB/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17818517DU,Lauren ballerina,595,18,2299/29822,Shoes,Ballerinas,2299,29822,DELICATE NUDE,62444,595,595,595.0,595.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17818517du.html,https://www.chloe.com/product_image/17818517DU/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17750525UF,Lauren ballerina,595,19,2299/29822,Shoes,Ballerinas,2299,29822,BRICK ORANGE,61652,595,358,595.0,358.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17750525uf.html,https://www.chloe.com/product_image/17750525UF/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17750543JR,Lauren ballerina,595,20,2299/29822,Shoes,Ballerinas,2299,29822,BRUNET BROWN,61236,595,358,595.0,358.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17750543jr.html,https://www.chloe.com/product_image/17750543JR/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17516182CW,Lauren ballerina,595,21,2299/29822,Shoes,Ballerinas,2299,29822,Black,23387,595,595,595.0,595.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17516182cw.html,https://www.chloe.com/product_image/17516182CW/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
11050090HF,Lauren ballerina,595,22,2299/29822,Shoes,Ballerinas,2299,29822,Black,23387,595,595,595.0,595.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod11050090hf.html,https://www.chloe.com/product_image/11050090HF/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
11068264ML,Lauren ballerina,595,23,2299/29822,Shoes,Ballerinas,2299,29822,Black,23387,595,595,595.0,595.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod11068264ml.html,https://www.chloe.com/product_image/11068264ML/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17750547UB,Jane high heel,890,24,2299/29825,Shoes,Pumps,2299,29825,Black,23387,890,534,890.0,534.0,1,,True,searchresult,https://www.chloe.com/us/pumps_cod17750547ub.html,https://www.chloe.com/product_image/17750547UB/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17818525GL,Oli slingback heel,830,25,2299/29825,Shoes,Pumps,2299,29825,Black,23387,830,498,830.0,498.0,1,,True,searchresult,https://www.chloe.com/us/pumps_cod17818525gl.html,https://www.chloe.com/product_image/17818525GL/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17818526GG,Oli slingback heel,830,26,2299/29825,Shoes,Pumps,2299,29825,DELICATE NUDE,62444,830,498,830.0,498.0,1,,True,searchresult,https://www.chloe.com/us/pumps_cod17818526gg.html,https://www.chloe.com/product_image/17818526GG/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17750528WW,Oli high heel,1260,27,2299/29825,Shoes,Pumps,2299,29825,Black,23387,1260,758,1260.0,758.0,1,,True,searchresult,https://www.chloe.com/us/pumps_cod17750528ww.html,https://www.chloe.com/product_image/17750528WW/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
17750529UG,Théa ballerina,875,28,2299/29822,Shoes,Ballerinas,2299,29822,Black,23387,875,525,875.0,525.0,1,,True,searchresult,https://www.chloe.com/us/ballerinas_cod17750529ug.html,https://www.chloe.com/product_image/17750529UG/f/w282.jpg,ballerina_pumps,ballerina_pumps.html
22044877RL,Marcie belt,540,1,2301/29799,Accessories,Belts,2301,29799,Sepia Brown,15278,540,540,540.0,540.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22044877rl.html,https://www.chloe.com/product_image/22044877RL/f/w282.jpg,belts,belts.html
22048789DO,Marcie belt,540,2,2301/29799,Accessories,Belts,2301,29799,Chocolate,29349,540,540,540.0,540.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22048789do.html,https://www.chloe.com/product_image/22048789DO/f/w282.jpg,belts,belts.html
22048788WE,Marcie belt,540,3,2301/29799,Accessories,Belts,2301,29799,ARGIL BROWN,26098,540,540,540.0,540.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22048788we.html,https://www.chloe.com/product_image/22048788WE/f/w282.jpg,belts,belts.html
22052901LU,Small Marcie belt,440,4,2301/29799,Accessories,Belts,2301,29799,Black,23387,440,440,440.0,440.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22052901lu.html,https://www.chloe.com/product_image/22052901LU/f/w282.jpg,belts,belts.html
22052902UJ,Small Marcie belt,440,5,2301/29799,Accessories,Belts,2301,29799,,,440,440,440.0,440.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22052902uj.html,https://www.chloe.com/product_image/22052902UJ/f/w282.jpg,belts,belts.html
22052903KU,Small Marcie belt,440,6,2301/29799,Accessories,Belts,2301,29799,Cement Pink,23868,440,440,440.0,440.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22052903ku.html,https://www.chloe.com/product_image/22052903KU/f/w282.jpg,belts,belts.html
22059085LO,Small Marcie belt,440,7,2301/29799,Accessories,Belts,2301,29799,,,440,440,440.0,440.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22059085lo.html,https://www.chloe.com/product_image/22059085LO/f/w282.jpg,belts,belts.html
22059086DH,Poppie belt,475,8,2301/29799,Accessories,Belts,2301,29799,Black,23387,475,475,475.0,475.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22059086dh.html,https://www.chloe.com/product_image/22059086DH/f/w282.jpg,belts,belts.html
22044874KB,Rebeca belt,570,9,2301/29799,Accessories,Belts,2301,29799,Black,23387,570,570,570.0,570.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22044874kb.html,https://www.chloe.com/product_image/22044874KB/f/w282.jpg,belts,belts.html
22044875FM,Rebeca belt,570,10,2301/29799,Accessories,Belts,2301,29799,LIGHT CARAMEL,62290,570,570,570.0,570.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22044875fm.html,https://www.chloe.com/product_image/22044875FM/f/w282.jpg,belts,belts.html
22030595PE,C belt,440,11,2301/29799,Accessories,Belts,2301,29799,Black,23387,440,440,440.0,440.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22030595pe.html,https://www.chloe.com/product_image/22030595PE/f/w282.jpg,belts,belts.html
22030596KL,C belt,440,12,2301/29799,Accessories,Belts,2301,29799,MILKY BROWN,62091,440,440,440.0,440.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22030596kl.html,https://www.chloe.com/product_image/22030596KL/f/w282.jpg,belts,belts.html
22048785EL,C belt,440,13,2301/29799,Accessories,Belts,2301,29799,Chocolate,29349,440,440,440.0,440.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22048785el.html,https://www.chloe.com/product_image/22048785EL/f/w282.jpg,belts,belts.html
22036616EI,C belt,440,14,2301/29799,Accessories,Belts,2301,29799,Silver,23884,440,440,440.0,440.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22036616ei.html,https://www.chloe.com/product_image/22036616EI/f/w282.jpg,belts,belts.html
22030597GN,Mony belt,620,15,2301/29799,Accessories,Belts,2301,29799,Black,23387,620,372,620.0,372.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22030597gn.html,https://www.chloe.com/product_image/22030597GN/f/w282.jpg,belts,belts.html
22030598PB,Mony belt,620,16,2301/29799,Accessories,Belts,2301,29799,PURE BROWN,62095,620,372,620.0,372.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22030598pb.html,https://www.chloe.com/product_image/22030598PB/f/w282.jpg,belts,belts.html
22052905HN,Large Tim belt,675,17,2301/29799,Accessories,Belts,2301,29799,Black,23387,675,675,675.0,675.0,1,,True,searchresult,https://www.chloe.com/us/belts_cod22052905hn.html,https://www.chloe.com/product_image/22052905HN/f/w282.jpg,belts,belts.html
