product_id,product_name,product_price,product_color,category,image_urls,filename
4M0962DIU.04LU,JEWELRY POUCH IN TRIOMPHE CANVAS AND CALFSKIN; Tan,750 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0962DIU.04LU_1_WIN21.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0962DIU.04LU_2_WIN21.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0962AK2.02NT,JEWELRY POUCH IN TEXTILE AND CALFSKIN; Natural / Tan,750 USD,; Natural / Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0962AK2.02NT_1_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0962AK2.02NT_2_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0962AMM.19LE,Jewelry pouch in Triomphe canvas with leopard print and calfskin; Leopard,790 USD,; Leopard,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0962AMM.19LE_1_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0962AMM.19LE_2_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0392DIZ.38NO,RING CASE IN TRIOMPHE CANVAS; Black,340 USD,; Black,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0392DIZ.38NO_1_WIN21.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0392DIZ.38NO_2_WIN21.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0392DIZ.01BC,Ring Case in Triomphe Canvas; White,340 USD,; White,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0392DIZ.01BC_1_SUM21_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0392DIZ.01BC_2_SUM21_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0392AML.19LE,Ring case in Triomphe canvas WITH leopard PRINT; Leopard,365 USD,; Leopard,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0392AML.19LE_1_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0392AML.19LE_2_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M1783EIQ.38NO,Large Box in Shiny Calfskin; Black,790 USD,; Black,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M1783EIQ.38NO_1_WIN22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M1783EIQ.38NO_2_WIN22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M1893EIQ.38NO,Medium Box in Shiny Calfskin; Black,640 USD,; Black,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M1893EIQ.38NO_1_WIN22_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M1893EIQ.38NO_2_WIN22_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M1783EIQ.04LU,Large Box in Shiny Calfskin; Tan,790 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M1783EIQ.04LU_1_FALL22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M1783EIQ.04LU_2_FALL22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M1893EIQ.04LU,Medium Box in Shiny Calfskin; Tan,640 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M1893EIQ.04LU_1_FALL22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M1893EIQ.04LU_2_FALL22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M1773EIQ.04LU,Small Box in Shiny Calfskin; Tan,540 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M1773EIQ.04LU_1_FALL22_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M1773EIQ.04LU_2_FALL22_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0262ABO.04LU,Trinket Bowl in Triomphe Canvas and Calfskin; Tan,410 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0262ABO.04LU_1_SP22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0262ABO.04LU_2_SP22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M1782EIR.04LU,Large Box in Triomphe Canvas and Calfskin; Tan,690 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M1782EIR.04LU_1_FALL22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M1782EIR.04LU_2_FALL22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M1892EIR.04LU,Medium Box in Triomphe Canvas and Calfskin; Tan,540 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M1892EIR.04LU_1_FALL22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M1892EIR.04LU_2_FALL22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M1772EIR.04LU,Small Box in Triomphe Canvas and Calfskin; Tan,475 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M1772EIR.04LU_1_FALL22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M1772EIR.04LU_2_FALL22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3613ALP.04BT,TRAY IN LAMBSKIN WITH TRIOMPHE CANVAS PRINT; Black / Tan,820 USD,; Black / Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3613ALP.04BT_1_FW23_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3613ALP.04BT_2_FW23_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3843ALP.04BT,SQUARED TRAY IN LAMBSKIN WITH TRIOMPHE CANVAS PRINT; Black / Tan,690 USD,; Black / Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3843ALP.04BT_1_FW23_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3843ALP.04BT_2_FW23_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3952ALA.04BT,Rectangular box in triomphe canvas; Black / Tan,1100 USD,; Black / Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3952ALA.04BT_1_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3952ALA.04BT_2_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3772ALA.04BT,SQUARED BOX IN TRIOMPHE CANVAS; Black / Tan,1350 USD,; Black / Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3772ALA.04BT_1_FW23_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3772ALA.04BT_2_FW23_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3844AHF.38NO,SQUARED TRAY IN CROCODILE; Black,6100 USD,; Black,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3844AHF.38NO_1_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3844AHF.38NO_2_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0783DP3.04BT,BLANKET AND BLANKET HOLDER IN CALFSKIN; Black / Tan,1650 USD,; Black / Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0783DP3.04BT_1_WIN21_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0783DP3.04BT_2_WIN21_v2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
2AFA2463U.02CE,blanket in monogram wool; Camel / Beige,1300 USD,; Camel / Beige,celine_maison,"https://twicpics.celine.com/product-prd/images/large/2AFA2463U.02CE_1_SPR23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/2AFA2463U.02CE_2_SPR23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
6CC1M16B5.38NO,ILLUMINATIONSPERFUMED CANDLE 8.4 OZ,110 USD,,celine_maison,"https://twicpics.celine.com/product-prd/images/large/6CC1M16B5.38NO_1_FW23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/6CC1M16B5.38NO_2_FW23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3644AKH.38SI,Candle Holder in Steel and Lizard; Black,3550 USD,; Black,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3644AKH.38SI_1_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3644AKH.38SI_2_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3634AKH.38SI,Candle Lid in Steel and lizard; Black,820 USD,; Black,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3634AKH.38SI_1_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3634AKH.38SI_2_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3834AK8.38NO,CANDLE TRAY IN CROCODILE; Black,6100 USD,; Black,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3834AK8.38NO_1_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3834AK8.38NO_2_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
6CC1M13B5.38NO,PAPIERS FROISSÉSPERFUMED CANDLE 8.4 OZ,110 USD,,celine_maison,"https://twicpics.celine.com/product-prd/images/large/6CC1M13B5.38NO_1_SP22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/6CC1M13B5.38NO_2_SP22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0872DPF.04LU,Candle Case in Triomphe Canvas and Calfskin; Tan,435 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0872DPF.04LU_1.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0872DPF.04LU_3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0882DPF.04LU,CANDLE HOLDER IN TRIOMPHE CANVAS AND CALFSKIN; Tan,650 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0882DPF.04LU_1_WIN21_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0882DPF.04LU_2_WIN21_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0893AL4.04BT,CANDLE TRAY IN NAPPA LAMBSKIN WITH TRIOMPHE CANVAS PRINT AND CALFSKIN; Black / Tan,750 USD,; Black / Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0893AL4.04BT_1_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0893AL4.04BT_2_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
6CC1M15B5.38NO,PALIMPSESTEPERFUMED CANDLE 8.4 OZ,110 USD,,celine_maison,"https://twicpics.celine.com/product-prd/images/large/6CC1M15B5.38NO_1_SP22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/6CC1M15B5.38NO_2_SP22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0873DP2.04LU,CANDLE CASE IN SMOOTH CALFSKIN; Tan,520 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0873DP2.04LU_1_WIN21.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0873DP2.04LU_3_WIN21.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M2053EF4.04LU,Candle stand in smooth calfskin; Tan,270 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M2053EF4.04LU_1_SPR23_W_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M2053EF4.04LU_2_SPR23_W_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0893EF4.04LU,CANDLE TRAY IN SMOOTH CALFSKIN; Tan,750 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0893EF4.04LU_1_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0893EF4.04LU_2_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M2732AIV.04LU,candle holder in rattan and calfskin; Tan,890 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M2732AIV.04LU_1_SUM23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M2732AIV.04LU_2_SUM23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M2116DP9.36AG,Candle Holder in Steel; Silver,1150 USD,; Silver,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M2116DP9.36AG_1_SPR23_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M2116DP9.36AG_2_SPR23_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M2166DP9.36AG,candle stand in steel; Silver,260 USD,; Silver,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M2166DP9.36AG_1_WIN22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M2166DP9.36AG_2_WIN22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M1066DP9.36AG,CANDLE TRIOMPHE LID IN STEEL; Silver,260 USD,; Silver,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M1066DP9.36AG_1_SUM23_W_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M1066DP9.36AG_2_SUM23_W_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3276DP9.36AG,Candle accessories in Steel; Silver,420 USD,; Silver,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3276DP9.36AG_1_FW23_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3276DP9.36AG_2_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0986DP9.36AG,CANDLE SNUFFER IN STEEL; Silver,80 USD,; Silver,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0986DP9.36AG_1_WIN21.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0986DP9.36AG_2_WIN21.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0996DP9.36AG,CANDLE WICK TRIMMER IN STEEL; Silver,80 USD,; Silver,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0996DP9.36AG_1_WIN21.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0996DP9.36AG_2_WIN21.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M1376DP9.36AG,Matches box in steel; Silver,890 USD,; Silver,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M1376DP9.36AG_1_SS24_W_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M1376DP9.36AG_2_SS24_W_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0094AAR.38NO,MATCHES BOX in Sterling and Lizard; Black,1200 USD,; Black,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0094AAR.38NO_1_SPR20_50124.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0094AAR.38NO_2_SPR20_434849.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0106AAP.36AG,Python Engraved Matches Box in Sterling; Silver,990 USD,; Silver,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0106AAP.36AG_1_SPR20_50124.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0106AAP.36AG_2_SPR20_434849.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0076AAP.36AG,BIG LIGHTER case in Sterling; Silver,690 USD,; Silver,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0076AAP.36AG_1_SPR20_434824.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0076AAP.36AG_2_SPR20_434819.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0056AAP.36AG,Small Lighter case in Sterling; Silver,590 USD,; Silver,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0056AAP.36AG_1_SPR20_434769.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0056AAP.36AG_2_SPR20_434762.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M2166DP9.35OR,candle stand in steel; Gold,260 USD,; Gold,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M2166DP9.35OR_1_WIN22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M2166DP9.35OR_2_WIN22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M1066DP9.35OR,CANDLE TRIOMPHE LID IN STEEL; Gold,260 USD,; Gold,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M1066DP9.35OR_1_SUM23_W_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M1066DP9.35OR_2_SUM23_W_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3276DP9.35OR,Candle accessories in Steel; Gold,420 USD,; Gold,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3276DP9.35OR_1_FW23_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3276DP9.35OR_2_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0986DP9.35OR,CANDLE SNUFFER IN STEEL; Gold,80 USD,; Gold,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0986DP9.35OR_1_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0986DP9.35OR_2_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0996DP9.35OR,CANDLE WICK TRIMMER IN STEEL; Gold,80 USD,; Gold,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0996DP9.35OR_1_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0996DP9.35OR_2_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0106AAQ.35OR,Python Engraved Matches Box in Brass; Gold,990 USD,; Gold,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0106AAQ.35OR_1_SPR20_434844.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0106AAQ.35OR_2_SPR20_434907.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3634AMH.31AN,Candle lid in steel and lizard; Amazone,820 USD,; Amazone,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3634AMH.31AN_1_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3634AMH.31AN_2_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3634AKH.27YY,Candle lid in steel and lizard; Ruby,820 USD,; Ruby,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3634AKH.27YY_1_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3634AKH.27YY_2_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M1094AH6.27YY,Travel spray case in lizard; Ruby,820 USD,; Ruby,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M1094AH6.27YY_1_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M1094AH6.27YY_2_SS24_P1_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M3634ALN.19BR,Candle lid in Steel and crocodile; Brown,2450 USD,; Brown,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M3634ALN.19BR_1_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M3634ALN.19BR_2_FW23_W.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0202AB5.04LU,Case 3 Perfumes 6.8 FL.OZ in Triomphe Canvas and Natural Calfskin; Tan,5400 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0202AB5.04LU_1_SPR20_433219.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0202AB5.04LU_2_SPR20_433189.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0203AB7.04LU,Case 3 Perfumes 6.8 FL.OZ in Natural Calfskin; Tan,6100 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0203AB7.04LU_1_LIB_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0203AB7.04LU_2_LIB_W_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
6PC1N0805.37TT,PARADEEAU DE PARFUM 6.8 FL.OZ,410 USD,,celine_maison,"https://twicpics.celine.com/product-prd/images/large/6PC1N0805.37TT_1_200ML_PARADE_V2.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/6PC1N0805.37TT_2_200ML_PARADE.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0222AB5.04LU,Case 1 Perfume 6.8 FL.OZ in Triomphe Canvas and Natural Calfskin; Tan,1150 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0222AB5.04LU_1_SPR20_433249.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0222AB5.04LU_2_SPR20_433433.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
6PC1H0705.37TT,BLACK TIEEAU DE PARFUM 3.4 FL.OZ,280 USD,,celine_maison,"https://twicpics.celine.com/product-prd/images/large/6PC1H0705.37TT_1_100ML_BLACK_TIE.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/6PC1H0705.37TT_2_100ML_BLACK_TIE.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0233AB8.04LU,Case 1 Perfume 3.4 FL.OZ in Natural Calfskin; Tan,640 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0233AB8.04LU_1_SPR20_433280.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0233AB8.04LU_2_SPR20_433393.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0232AJE.04LU,Case 1 Perfume 100ml in Triomphe Canvas and Calfskin; Tan,540 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0232AJE.04LU_1_SUM23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0232AJE.04LU_2_SUM23.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0232AJE.01BC,Case 1 Perfume 100ml in Triomphe Canvas and Calfskin; White,540 USD,; White,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0232AJE.01BC_1_SUM23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0232AJE.01BC_2_SUM23_M.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0683DVG.38NO,perfume holder 3.4 FL.OZ in shiny calfskin; Black,475 USD,; Black,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0683DVG.38NO_1_SP22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0683DVG.38NO_2_SP22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0683DIX.04LU,Perfume Holder 3.4 FL.OZ in Calfksin; Tan,475 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0683DIX.04LU_1_SUM21.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0683DIX.04LU_2_SUM21.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
4M0682DIY.04LU,Perfume Holder 100ml in Triomphe Canvas and Calfskin; Tan,410 USD,; Tan,celine_maison,"https://twicpics.celine.com/product-prd/images/large/4M0682DIY.04LU_1_SUM21_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/4M0682DIY.04LU_2_SUM21_V3.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
6VC1F6APP.36SI_1,SILVER TRAVEL SPRAY AND REFILLSEAU DE PARFUM 2x0.5 FL.OZ,255 USD,,celine_maison,"https://twicpics.celine.com/product-prd/images/large/6VC1F6APP.36SI_1_SP22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview, https://twicpics.celine.com/product-prd/images/large/6VC1F6APP.36SI_2_SP22.jpg?twic=v1/cover=1:1/resize-max=100/output=preview",celine_maison.html
