user_category,product_url,product_name,price,discounted_price,image_urls,sizes,availability,label,filename
isabel_marant,/products/ch0135fab1i01i20wh-ramsey-shirt-white,Ramsey Shirt,750,450,"//us.isabelmarant.com/cdn/shop/files/24PCH0135FA-B1I01I-20WH-A.jpg?v=1712575108&width=1200, //us.isabelmarant.com/cdn/shop/files/24PCH0135FA-B1I01I-20WH-F.jpg?v=1712575115&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ro0448fab2j05i30bu-rosmari-dress-blue,Rosmari dress,"1,290",,"//us.isabelmarant.com/cdn/shop/files/24ERO0448FA-B2J05I-30BU-A.jpg?v=1712575028&width=1200, //us.isabelmarant.com/cdn/shop/files/24ERO0448FA-B2J05I-30BU-F.jpg?v=1713545118&width=1200",,,,isabel_marant.html
isabel_marant,/products/ro0354fab1j01i01bk-sabrina-dress-black,Sabrina Dress,"1,950","1,170","//us.isabelmarant.com/cdn/shop/files/24PRO0354FA-B1J01I-01BK-A.jpg?v=1712344138&width=480, //us.isabelmarant.com/cdn/shop/files/24PRO0354FA-B1J01I-01BK-F.jpg?v=1712575271&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/ju0012fab1j02i01bk-sakura-skirt-black,Sakura Skirt,695,,"//us.isabelmarant.com/cdn/shop/files/24PJU0012FA-B1J02I-01BK-A.jpg?v=1712575157&width=1200, //us.isabelmarant.com/cdn/shop/files/24PJU0012FA-B1J02I-01BK-F.jpg?v=1712575163&width=1200","34, 36, 38, 40, 42, 44","available, available, not available, not available, available, not available",,isabel_marant.html
isabel_marant,/products/ht0351fab1j01i60ed-samia-top-green,Samia Top,790,474,"//us.isabelmarant.com/cdn/shop/files/24PHT0351FA-B1J01I-60ED-A.jpg?v=1712575143&width=1200, //us.isabelmarant.com/cdn/shop/files/24PHT0351FA-B1J01I-60ED-F.jpg?v=1712575150&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/sw0094fab1m01i40rw-shanice-sweatshirt-pink,Shanice Sweatshirt,490,,"//us.isabelmarant.com/cdn/shop/files/24PSW0094FA-B1M01I-40RW-A.jpg?v=1713762379&width=1200, //us.isabelmarant.com/cdn/shop/files/24PSW0094FA-B1M01I-40RW-F.jpg?v=1713762388&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/sw0094fab1m01i20wh-shanice-sweatshirt-white,Shanice Sweatshirt,490,,"//us.isabelmarant.com/cdn/shop/files/24PSW0094FA-B1M01I-20WH-A.jpg?v=1713762378&width=1200, //us.isabelmarant.com/cdn/shop/files/24PSW0094FA-B1M01I-20WH-F.jpg?v=1713762381&width=1200","34, 36, 38, 40, 42, 44","available, not available, available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/ts0097faa1n41i60ed-sebani-tee-shirt-green,Sebani Tee-Shirt,360,,"//us.isabelmarant.com/cdn/shop/files/24PTS0097FA-A1N41I-60ED-A.jpg?v=1712344276&width=480, //us.isabelmarant.com/cdn/shop/files/23PTS0097FA-A1N41I-60ED-A.jpg?v=1712574944&width=1200","XS, S, M, L, XL","available, available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/ts0097faa1n41i01bk-sebani-tee-shirt-black,Sebani Tee-Shirt,360,,"//us.isabelmarant.com/cdn/shop/files/23ATS0097FA-A1N41I-01BK-A.jpg?v=1712341343&width=480, //us.isabelmarant.com/cdn/shop/files/23ATS0097FA-A1N41I-01BK-D.jpg?v=1712341345&width=480","XS, S, M, L, XL","available, available, available, available, available",,isabel_marant.html
isabel_marant,/products/ts0097faa1n41i40lk-sebani-tee-shirt-light-pink,Sebani Tee-Shirt,360,,"//us.isabelmarant.com/cdn/shop/files/24PTS0097FA-A1N41I-40LK-A.jpg?v=1712344275&width=480, //us.isabelmarant.com/cdn/shop/files/23PTS0097FA-A1N41I-40LK-A.jpg?v=1713762236&width=1200","XS, S, M, L, XL","available, available, available, available, available",,isabel_marant.html
isabel_marant,/products/ts0097faa1n41i20wh-sebani-tee-shirt-white,Sebani Tee-Shirt,360,,"//us.isabelmarant.com/cdn/shop/files/23PTS0097FA-A1N41I-20WH-A.jpg?v=1712574942&width=1200, //us.isabelmarant.com/cdn/shop/files/23PTS0097FA-A1N41I-20WH-D.jpg?v=1712574945&width=1200","XS, S, M, L, XL","available, available, available, available, available",,isabel_marant.html
isabel_marant,/products/ro0383fab1j01i01bk-selma-dress-black,Selma Dress,"1,790","1,074","//us.isabelmarant.com/cdn/shop/files/24PRO0383FA-B1J01I-01BK-A.jpg?v=1712575277&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0383FA-B1J01I-01BK-F.jpg?v=1712575284&width=1200","34, 36, 38, 40, 42, 44","available, not available, not available, available, available, not available",,isabel_marant.html
isabel_marant,/products/pa0270faa4f03i01bk-staya-pants-black,STAYA PANTS,890,,"//us.isabelmarant.com/cdn/shop/files/23HPA0270FA-A4F03I-01BK-A.jpg?v=1713762106&width=1200, //us.isabelmarant.com/cdn/shop/files/23HPA0270FA-A4F03I-01BK-F.jpg?v=1715941128&width=1200",,,,isabel_marant.html
isabel_marant,/products/ro0383fab1j01i60ed-selma-dress-green,Selma Dress,"1,790","1,074","//us.isabelmarant.com/cdn/shop/files/24PRO0383FA-B1J01I-60ED-A.jpg?v=1712575277&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0383FA-B1J01I-60ED-F.jpg?v=1712575285&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/sw0054faa2m41i02gy-shad-sweatshirt-gray,Shad Sweatshirt,390,,"//us.isabelmarant.com/cdn/shop/files/23HSW0054FA-A2M41I-02GY-A.jpg?v=1712341972&width=480, //us.isabelmarant.com/cdn/shop/files/23ESW0054FA-A2M41I-02GY-A.jpg?v=1712574752&width=1200","32, 34, 36, 38, 40, 42, 44","not available, available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/sw0054faa2m41i23ec-shad-sweatshirt-ecru,Shad Sweatshirt,390,,"//us.isabelmarant.com/cdn/shop/files/23ESW0054FA-A2M41I-23EC-A.jpg?v=1712574752&width=1200, //us.isabelmarant.com/cdn/shop/files/23ESW0054FA-A2M41I-23EC-F.jpg?v=1712574759&width=1200","32, 34, 36, 38, 40, 42, 44","not available, available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/sw0054faa2m41i02fk-shad-sweatshirt-black,Shad Sweatshirt,390,,"//us.isabelmarant.com/cdn/shop/files/23ASW0054FA-A2M41I-02FK-A.jpg?v=1712341306&width=480, //us.isabelmarant.com/cdn/shop/files/23HSW0054FA-A2M41I-02FK-A.jpg?v=1712341971&width=480","32, 34, 36, 38, 40, 42, 44","not available, available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/pa0032fcb1f01i01bk-sopiavea-pants-black,Sopiavea Pants,695,,"//us.isabelmarant.com/cdn/shop/files/24PPA0032FC-B1F01I-01BK-A.jpg?v=1713762325&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPA0032FC-B1F01I-01BK-F.jpg?v=1713762333&width=1200","34, 36, 38, 40, 42, 44, 46","available, available, available, available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/pa0032fcb1f01iecbk-sopiavea-pants-ecru-and-black,Sopiavea Pants,695,,"//us.isabelmarant.com/cdn/shop/files/24PPA0032FC-B1F01I-ECBK-A.jpg?v=1713762326&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPA0032FC-B1F01I-ECBK-F.jpg?v=1713762335&width=1200","34, 36, 38, 40, 42, 44, 46","available, available, available, available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/pa0270fbb1f04i20wh-staya-pants-white,Staya Pants,795,477,"//us.isabelmarant.com/cdn/shop/files/24PPA0270FB-B1F04I-20WH-A.jpg?v=1712575202&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPA0270FB-B1F04I-20WH-F.jpg?v=1712575209&width=1200",,,,isabel_marant.html
isabel_marant,/products/ch0129fab1h07i02fk-talbot-shirt-black,Talbot Shirt,475,,"//us.isabelmarant.com/cdn/shop/files/24PCH0129FA-B1H07I-02FK-A.jpg?v=1713971749&width=1200, //us.isabelmarant.com/cdn/shop/files/24PCH0129FA-B1H07I-02FK-F.jpg?v=1713971749&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ma0099faa3d19i01bk-theodore-coat-black,Theodore Coat,"1,990",,"//us.isabelmarant.com/cdn/shop/files/23AMA0099FA-A3D19I-01BK-A.jpg?v=1713762045&width=1200, //us.isabelmarant.com/cdn/shop/files/23AMA0099FA-A3D19I-01BK-F.jpg?v=1713762048&width=1200",,,,isabel_marant.html
isabel_marant,/products/ro0346fab1m01i20wh-tenery-dress-white,Tenery Dress,590,354,"//us.isabelmarant.com/cdn/shop/files/24PRO0346FA-B1M01I-20WH-A.jpg?v=1713971776&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0346FA-B1M01I-20WH-F.jpg?v=1713971776&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/ts0099faa2n39i20wh-tenesy-tee-shirt-white,Tenesy Tee-Shirt,190,,"//us.isabelmarant.com/cdn/shop/files/23ATS0099FA-A2N39I-20WH-A.jpg?v=1712341343&width=480, //us.isabelmarant.com/cdn/shop/files/23ETS0099FA-A2N39I-20WH-A.jpg?v=1712574760&width=1200","XS, S, M, L, XL","available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ts0099faa2n39i01bk-tenesy-tee-shirt-black,Tenesy Tee-Shirt,190,,//us.isabelmarant.com/cdn/shop/files/23ETS0099FA-A2N39I-01BK-F.jpg?v=1712574760&width=1200,"XS, S, M, L, XL","available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/mb0012fab2p02i01bk-tenisia-swimsuit-black,Tenisia Swimsuit,380,,"//us.isabelmarant.com/cdn/shop/files/24EMB0012FA-B2P02I-01BK-A.jpg?v=1712575002&width=1200, //us.isabelmarant.com/cdn/shop/files/24EMB0012FA-B2P02I-01BK-F.jpg?v=1712575010&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ts0202faa2n39i01bk-tirza-tee-shirt-black,Tirza Tee-Shirt,190,,"//us.isabelmarant.com/cdn/shop/files/24ETS0202FA-A2N39I-01BK-A.jpg?v=1712343617&width=480, //us.isabelmarant.com/cdn/shop/files/23ETS0202FA-A2N39I-01BK-A.jpg?v=1712574763&width=1200",,,,isabel_marant.html
isabel_marant,/products/ts0202faa2n39i20wh-tirza-tee-shirt-white,Tirza Tee-Shirt,190,,"//us.isabelmarant.com/cdn/shop/files/24ETS0202FA-A2N39I-20WH-A.jpg?v=1712343618&width=480, //us.isabelmarant.com/cdn/shop/files/23ETS0202FA-A2N39I-20WH-A.jpg?v=1712574764&width=1200",,,,isabel_marant.html
isabel_marant,/products/ro0153faa2n39i01bk-tory-dress-black,Tory Dress,290,,"//us.isabelmarant.com/cdn/shop/files/23ERO0153FA-A2N39I-01BK-A.jpg?v=1712574749&width=1200, //us.isabelmarant.com/cdn/shop/files/23ERO0153FA-A2N39I-01BK-F.jpg?v=1712574757&width=1200","XS, S, M, L, XL","available, available, available, available, available",,isabel_marant.html
isabel_marant,/products/ht0361fab1j02i01bk-tundra-top-black,Tundra Top,770,,"//us.isabelmarant.com/cdn/shop/files/24PHT0361FA-B1J02I-01BK-A.jpg?v=1712575145&width=1200, //us.isabelmarant.com/cdn/shop/files/24PHT0361FA-B1J02I-01BK-F.jpg?v=1712575152&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/ve0080fab1h04i30ib-tyra-jacket-ice-blue,Tyra Jacket,450,,"//us.isabelmarant.com/cdn/shop/files/24PVE0080FA-B1H04I-30IB-A.jpg?v=1713762385&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0080FA-B1H04I-30IB-F.jpg?v=1713762394&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ro0247fab1j02i01bk-usmara-dress-black,Usmara Dress,"1,090",,"//us.isabelmarant.com/cdn/shop/files/24PRO0247FA-B1J02I-01BK-A.jpg?v=1712575252&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0247FA-B1J02I-01BK-F.jpg?v=1712575259&width=1200","34, 36, 38, 40, 42, 44","not available, available, available, not available, not available, not available",,isabel_marant.html
isabel_marant,/products/ht0296fab1j02i01bk-utah-top-black,Utah Top,690,,"//us.isabelmarant.com/cdn/shop/files/24PHT0296FA-B1J02I-01BK-A.jpg?v=1712575133&width=1200, //us.isabelmarant.com/cdn/shop/files/24PHT0296FA-B1J02I-01BK-F.jpg?v=1712575139&width=1200","34, 36, 38, 40, 42, 44","available, available, available, not available, not available, not available",,isabel_marant.html
isabel_marant,/products/ve0185fab1h06i01bk-valette-jacket-black,Valette Jacket,690,,"//us.isabelmarant.com/cdn/shop/files/24PVE0185FA-B1H06I-01BK-A.jpg?v=1712344308&width=480, //us.isabelmarant.com/cdn/shop/files/24PVE0185FA-B1H06I-01BK-F.jpg?v=1712344315&width=480","32, 34, 36, 38, 40, 42, 44","not available, available, available, available, available, available, available",,isabel_marant.html
isabel_marant,/products/ve0185faa3h23i30lu-valette-jacket-light-blue,Valette Jacket,690,,"//us.isabelmarant.com/cdn/shop/files/23AVE0185FA-A3H23I-30LU-A.jpg?v=1712574717&width=1200, //us.isabelmarant.com/cdn/shop/files/23AVE0185FA-A3H23I-30LU-F.jpg?v=1712574725&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ht0296fca4j02i01bk-utah-top-black,Utah Top,"1,090",,"//us.isabelmarant.com/cdn/shop/files/23HHT0296FC-A4J02I-01BK-A.jpg?v=1713762101&width=1200, //us.isabelmarant.com/cdn/shop/files/23HHT0296FC-A4J02I-01BK-F.jpg?v=1713762109&width=1200","34, 36, 38, 40, 42, 44","not available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ht0392fab2j06i01bk-vera-top-black,Vera Top,"1,090",,"//us.isabelmarant.com/cdn/shop/files/24EHT0392FA-B2J06I-01BK-A.jpg?v=1712574984&width=1200, //us.isabelmarant.com/cdn/shop/files/24EHT0392FA-B2J06I-01BK-F.jpg?v=1712574991&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/pa0045fbb1h06i20wh-vetan-pants-white,Vetan Pants,680,,"//us.isabelmarant.com/cdn/shop/files/24PPA0045FB-B1H06I-20WH-A.jpg?v=1713762326&width=1200, //us.isabelmarant.com/cdn/shop/files/24PPA0045FB-B1H06I-20WH-F.jpg?v=1713762329&width=1200","32, 34, 36, 38, 40, 42, 44","not available, available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ht0393fab2j06i01bk-victoria-top-black,Victoria Top,965,,"//us.isabelmarant.com/cdn/shop/files/24EHT0393FA-B2J06I-01BK-A.jpg?v=1712574984&width=1200, //us.isabelmarant.com/cdn/shop/files/24EHT0393FA-B2J06I-01BK-F.jpg?v=1712574992&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, available",,isabel_marant.html
isabel_marant,/products/ht0412fab2j07i23ec-victorine-top-ecru,Victorine Top,"1,245",,"//us.isabelmarant.com/cdn/shop/files/24EHT0412FA-B2J07I-23EC-A.jpg?v=1712574988&width=1200, //us.isabelmarant.com/cdn/shop/files/24EHT0412FA-B2J07I-23EC-F.jpg?v=1713545152&width=1200","34, 36, 38, 40, 42, 44","available, available, available, not available, not available, not available",,isabel_marant.html
isabel_marant,/products/ts0103faa2n44i20wh-vidal-tee-shirt-white,Vidal Tee-Shirt,190,,"//us.isabelmarant.com/cdn/shop/files/23ATS0103FA-A2N44I-20WH-A.jpg?v=1712341344&width=480, //us.isabelmarant.com/cdn/shop/files/23ETS0103FA-A2N44I-20WH-A.jpg?v=1712574762&width=1200","XS, S, M, L, XL","available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ts0103faa2n44i01bk-vidal-tee-shirt-black,Vidal Tee-Shirt,190,,"//us.isabelmarant.com/cdn/shop/files/23ETS0103FA-A2N44I-01BK-A.jpg?v=1712574761&width=1200, //us.isabelmarant.com/cdn/shop/files/23ETS0103FA-A2N44I-01BK-F.jpg?v=1712574768&width=1200","XS, S, M, L, XL","available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ro0429fab2k05i01bk-yaelis-dress-black,Yaelis Dress,965,,"//us.isabelmarant.com/cdn/shop/files/24ERO0429FA-B2K05I-01BK-A.jpg?v=1712575026&width=1200, //us.isabelmarant.com/cdn/shop/files/24ERO0429FA-B2K05I-01BK-F.jpg?v=1712575034&width=1200",,,,isabel_marant.html
isabel_marant,/products/ht0392fbb2j27i20wh-vera-top-white,Vera Top,965,,"//us.isabelmarant.com/cdn/shop/files/24EHT0392FB-B2J27I-20WH-A.jpg?v=1713762244&width=1200, //us.isabelmarant.com/cdn/shop/files/24EHT0392FB-B2J27I-20WH-D.jpg?v=1713762247&width=1200",,,,isabel_marant.html
isabel_marant,/products/ts0204faa1n41i20wh-zaely-tee-shirt-white,Zaely Tee-Shirt,360,,"//us.isabelmarant.com/cdn/shop/files/24ETS0204FA-A1N41I-20WH-A.jpg?v=1712343450&width=480, //us.isabelmarant.com/cdn/shop/files/23PTS0204FA-A1N41I-20WH-A.jpg?v=1712574948&width=1200","XS, S, M, L, XL","not available, available, available, available, available",,isabel_marant.html
isabel_marant,/products/ts0204faa1n41i01bk-zaely-tee-shirt-black,Zaely Tee-Shirt,360,,"//us.isabelmarant.com/cdn/shop/files/23PTS0204FA-A1N41I-01BK-A.jpg?v=1712574948&width=1200, //us.isabelmarant.com/cdn/shop/files/23PTS0204FA-A1N41I-01BK-F.jpg?v=1712574955&width=1200","XS, S, M, L, XL","not available, available, available, available, available",,isabel_marant.html
isabel_marant,/products/ht0358fab1j10i90va-zalmara-top-beige,Zalmara Top,"1,245",747,"//us.isabelmarant.com/cdn/shop/files/24PHT0358FA-B1J10I-90VA-A.jpg?v=1712343877&width=480, //us.isabelmarant.com/cdn/shop/files/24PHT0358FA-B1J10I-90VA-F.jpg?v=1712343882&width=480","34, 36, 38, 40, 42, 44","available, not available, not available, not available, not available, not available",,isabel_marant.html
isabel_marant,/products/ht0012fcb1j01i01bk-zarga-top-black,Zarga Top,995,597,"//us.isabelmarant.com/cdn/shop/files/24PHT0012FC-B1J01I-01BK-A.jpg?v=1712575120&width=1200, //us.isabelmarant.com/cdn/shop/files/24PHT0012FC-B1J01I-01BK-F.jpg?v=1712575127&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ht0396fab1j10i90va-zarkia-top-beige,Zarkia Top,950,570,"//us.isabelmarant.com/cdn/shop/files/24PHT0396FA-B1J10I-90VA-A.jpg?v=1712575155&width=1200, //us.isabelmarant.com/cdn/shop/files/24PHT0396FA-B1J10I-90VA-D.jpg?v=1712575157&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ht0330fab1j10i90va-zayen-top-beige,Zayen Top,"1,090",654,"//us.isabelmarant.com/cdn/shop/files/24PHT0330FA-B1J10I-90VA-A.jpg?v=1712575140&width=1200, //us.isabelmarant.com/cdn/shop/files/24PHT0330FA-B1J10I-90VA-D.jpg?v=1712575143&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ts0041faa1n41i40lk-zelitos-tee-shirt-light-pink,Zelitos Tee Shirt,360,,"//us.isabelmarant.com/cdn/shop/files/24PTS0041FA-A1N41I-40LK-A.jpg?v=1712344264&width=480, //us.isabelmarant.com/cdn/shop/files/23PTS0041FA-A1N41I-40LK-A.jpg?v=1712574936&width=1200","XS, S, M, L, XL","available, available, available, available, not available",,isabel_marant.html
isabel_marant,/products/ts0041faa1n41i60ed-zelitos-tee-shirt-green,Zelitos Tee-Shirt,360,,"//us.isabelmarant.com/cdn/shop/files/24PTS0041FA-A1N41I-60ED-A.jpg?v=1712344265&width=480, //us.isabelmarant.com/cdn/shop/files/23PTS0041FA-A1N41I-60ED-A.jpg?v=1712574937&width=1200","XS, S, M, L, XL","available, available, not available, not available, not available",,isabel_marant.html
isabel_marant,/products/ts0041faa1n41i20wh-zelitos-tee-shirt-white,Zelitos Tee-Shirt,360,,"//us.isabelmarant.com/cdn/shop/files/23PTS0041FA-A1N41I-20WH-A.jpg?v=1712343393&width=480, //us.isabelmarant.com/cdn/shop/files/23PTS0041FA-A1N41I-20WH-F.jpg?v=1712343400&width=480","XS, S, M, L, XL","available, available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/ts0041faa1n41i01bk-zelitos-tee-shirt-black,Zelitos Tee-Shirt,360,,"//us.isabelmarant.com/cdn/shop/files/23PTS0041FA-A1N41I-01BK-A.jpg?v=1712343391&width=480, //us.isabelmarant.com/cdn/shop/files/23PTS0041FA-A1N41I-01BK-F.jpg?v=1712343398&width=480","XS, S, M, L, XL","available, available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/ro0522fab2n01i01bk-zelmira-dress-black,Zelmira Dress,"1,190",,"//us.isabelmarant.com/cdn/shop/files/24ERO0522FA-B2N01I-01BK-A.jpg?v=1712575039&width=1200, //us.isabelmarant.com/cdn/shop/files/24ERO0522FA-B2N01I-01BK-F.jpg?v=1713545174&width=1200","XS, S, M, L, XL","available, available, available, available, available",,isabel_marant.html
isabel_marant,/products/ts0164faa1n41i20wh-zineba-tee-shirt-white,Zineba Tee-Shirt,360,216,"//us.isabelmarant.com/cdn/shop/files/24PTS0164FA-A1N41I-20WH-A.jpg?v=1712344284&width=480, //us.isabelmarant.com/cdn/shop/files/23PTS0164FA-A1N41I-20WH-A.jpg?v=1712574944&width=1200","XS, S, M, L, XL","available, not available, available, not available, not available",,isabel_marant.html
isabel_marant,/products/pu0377faa3l58i01bk-zoria-sweater-black,Zoria Sweater,630,378,"//us.isabelmarant.com/cdn/shop/files/23APU0377FA-A3L58I-01BK-A.jpg?v=1713762060&width=1200, //us.isabelmarant.com/cdn/shop/files/23APU0377FA-A3L58I-01BK-F.jpg?v=1713762070&width=1200","34, 36, 38, 40, 42, 44","not available, available, available, not available, not available, not available",,isabel_marant.html
isabel_marant,/products/ts0166faa1n41i20wh-zuria-tee-shirt-white,Zuria Tee-Shirt,360,216,"//us.isabelmarant.com/cdn/shop/files/23PTS0166FA-A1N41I-20WH-A.jpg?v=1715763422&width=1200, //us.isabelmarant.com/cdn/shop/files/23PTS0166FA-A1N41I-20WH-F.jpg?v=1715763422&width=1200","XS, S, M, L, XL","available, available, available, available, available",,isabel_marant.html
isabel_marant,/products/sh0115fab1b05i23nl-cadelia-shorts-natural,Cadelia Shorts,"1,750","1,050","//us.isabelmarant.com/cdn/shop/files/24PSH0115FA-B1B05I-23NL-A.jpg?v=1713762376&width=1200, //us.isabelmarant.com/cdn/shop/files/24PSH0115FA-B1B05I-23NL-F.jpg?v=1713762384&width=1200",,,,isabel_marant.html
isabel_marant,/products/ro0357fab1b03i01bk-evani-dress-black,Evani Dress,"3,210","1,926","//us.isabelmarant.com/cdn/shop/files/24PRO0357FA-B1B03I-01BK-A.jpg?v=1713762355&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0357FA-B1B03I-01BK-F.jpg?v=1713762364&width=1200",,,,isabel_marant.html
isabel_marant,/products/ro0415fab1b03i01bk-faustilia-dress-black,Faustilia Dress,"3,210","1,926","//us.isabelmarant.com/cdn/shop/files/24PRO0415FA-B1B03I-01BK-A.jpg?v=1713762357&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0415FA-B1B03I-01BK-F.jpg?v=1713762366&width=1200",,,,isabel_marant.html
isabel_marant,/products/ju0147fab1b03i01bk-furcy-skirt-black,Furcy Skirt,"2,370","1,422","//us.isabelmarant.com/cdn/shop/files/24PJU0147FA-B1B03I-01BK-A.jpg?v=1713762316&width=1200, //us.isabelmarant.com/cdn/shop/files/24PJU0147FA-B1B03I-01BK-F.jpg?v=1713762325&width=1200",,,,isabel_marant.html
isabel_marant,/products/ve0269fab1f04i10st-manzil-jacket-straw,Manzil Jacket,990,594,"//us.isabelmarant.com/cdn/shop/files/24PVE0269FA-B1F04I-10ST-A.jpg?v=1713762393&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0269FA-B1F04I-10ST-F.jpg?v=1713762401&width=1200",,,,isabel_marant.html
isabel_marant,/products/ve0269fab1f04i01bk-manzil-jacket-black,Manzil Jacket,990,594,"//us.isabelmarant.com/cdn/shop/files/24PVE0269FA-B1F04I-01BK-A.jpg?v=1713762392&width=1200, //us.isabelmarant.com/cdn/shop/files/24PVE0269FA-B1F04I-01BK-F.jpg?v=1713762400&width=1200",,,,isabel_marant.html
isabel_marant,/products/ro0173faa4j02i01bk-maray-dress-black,Maray Dress,"2,090",,"//us.isabelmarant.com/cdn/shop/files/23HRO0173FA-A4J02I-01BK-A.jpg?v=1713762120&width=1200, //us.isabelmarant.com/cdn/shop/files/23HRO0173FA-A4J02I-01BK-F.jpg?v=1713762124&width=1200","34, 36, 38, 40, 42, 44","not available, available, available, not available, not available, not available",,isabel_marant.html
isabel_marant,/products/ts0241fab2n09i23ec-elma-tee-shirt-ecru,Elma Tee-Shirt,135,,"//us.isabelmarant.com/cdn/shop/files/24ETS0241FA-B2N09I-23EC-F.jpg?v=1715853681&width=1200, //us.isabelmarant.com/cdn/shop/files/24ETS0241FA-B2N09I-23EC-F.jpg?v=1715853681&width=1200","XS, S, M, L, XL","available, available, available, available, available","Exclusive, Exclusive",isabel_marant.html
isabel_marant,/products/ts0105fba1n41i01bk-ben-cotton-tee-shirt-black,BEN cotton Tee-shirt,385,,"//us.isabelmarant.com/cdn/shop/files/23PTS0105FB-A1N41I-01BK-A.jpg?v=1716555636&width=3072, //us.isabelmarant.com/cdn/shop/files/23PTS0105FB-A1N41I-01BK-F.jpg?v=1716555636&width=3072",,,,isabel_marant.html
marant_etoile,/products/ro0365fab1j11e10oe-valdi-dress-ochre,Valdi Dress,770,,"//us.isabelmarant.com/cdn/shop/files/24PRO0365FA-B1J11E-10OE-A.jpg?v=1713861858&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0365FA-B1J11E-10OE-F.jpg?v=1713861858&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,marant_etoile.html
marant_etoile,/products/ro0364fab1j11e10oe-volga-dress-ochre,Volga Dress,965,,"//us.isabelmarant.com/cdn/shop/files/24PRO0364FA-B1J11E-10OE-A.jpg?v=1712575269&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0364FA-B1J11E-10OE-D.jpg?v=1712575272&width=1200","34, 36, 38, 40, 42, 44","available, available, available, available, available, not available",,marant_etoile.html
marant_etoile,/products/ro0381fab1j10e23su-slayae-dress-sunlight,Slayae Dress,770,,"//us.isabelmarant.com/cdn/shop/files/24PRO0381FA-B1J10E-23SU-A.jpg?v=1712575276&width=1200, //us.isabelmarant.com/cdn/shop/files/24PRO0381FA-B1J10E-23SU-D.jpg?v=1712575278&width=1200","34, 36, 38, 40, 42, 44","available, not available, available, available, available, not available",,marant_etoile.html
