product_id,product_name,price,category,image_urls,product_url,sale_price,original_price,discount,filename
325Y184GYMZ,Ophelia Top in Wool and Cashmere,"$1,550",women_ready_to_wear,", , //www.therow.com/cdn/shop/files/325Y184GYMZ_600x.jpg?v=1717530616, //www.therow.com/cdn/shop/files/325Y184GYMF_600x.jpg?v=1717530604",/products/ophelia-top-grey,,"$1,550",,No,women_ready_to_wear.html
325Y184DRNZ,Ophelia Top in Wool and Cashmere,"$1,550",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/325Y184DRNZ_600x.jpg?v=1717530667, //www.therow.com/cdn/shop/files/325Y184DRNF_600x.jpg?v=1717530667",/products/ophelia-top-blue,,"$1,550",,No,women_ready_to_wear.html
325Y184BLKZ,Ophelia Top in Wool and Cashmere,"$1,550",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/325Y184BLKZ_600x.jpg?v=1717530585, //www.therow.com/cdn/shop/files/325Y184BLKF_600x.jpg?v=1717530585",/products/ophelia-top-black,,"$1,550",,No,women_ready_to_wear.html
5582Y184GYMZ,Sibem Top in Wool and Cashmere,$890,women_ready_to_wear,", , //www.therow.com/cdn/shop/files/5582Y184GYMZ_5d3297cb-e689-4a09-9c67-6eab981c1d35_600x.jpg?v=1717531533, //www.therow.com/cdn/shop/files/5582Y184GYMF_1107b944-df9a-417a-a3c7-b7c3b19bf565_600x.jpg?v=1717531537",/products/sibem-top-grey,,$890,,No,women_ready_to_wear.html
5582Y184DRNZ,Sibem Top in Wool and Cashmere,$890,women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5582Y184DRNZ_600x.jpg?v=1677596675, //www.therow.com/cdn/shop/products/5582Y184DRNF_600x.jpg?v=1676574749",/products/sibem-top-blue,,$890,,No,women_ready_to_wear.html
5582Y184BLKZ,Sibem Top in Wool and Cashmere,$890,women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5582Y184BLKZ_600x.jpg?v=1682861011, //www.therow.com/cdn/shop/products/5582Y184BLKF_600x.jpg?v=1676574731",/products/sibem-top-black,,$890,,No,women_ready_to_wear.html
5583Y184GYMZ,Stepny Top in Wool and Cashmere,$950,women_ready_to_wear,", , //www.therow.com/cdn/shop/files/5583Y184GYMZ_600x.jpg?v=1717531056, //www.therow.com/cdn/shop/files/5583Y184GYMF_600x.jpg?v=1717531047",/products/stepny-top-grey-cashmere,,$950,,No,women_ready_to_wear.html
5583Y184DRNZ,Stepny Top in Wool and Cashmere,$950,women_ready_to_wear,", , //www.therow.com/cdn/shop/files/5583Y184DRNZ_600x.jpg?v=1717531165, //www.therow.com/cdn/shop/files/5583Y184DRNF_600x.jpg?v=1717531074",/products/stepny-top-blue-cashmere,,$950,,No,women_ready_to_wear.html
5583Y184BLKZ,Stepny Top in Wool and Cashmere,$950,women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5583Y184BLKZ_600x.jpg?v=1717531028, //www.therow.com/cdn/shop/files/5583Y184BLKF_600x.jpg?v=1717531028",/products/stepny-top-black,,$950,,No,women_ready_to_wear.html
5580Y498MEGZ,Lambeth Top in Cashmere,"$1,450",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5580Y498MEGZ_600x.jpg?v=1682859638, //www.therow.com/cdn/shop/products/5580Y498MEGF_600x.jpg?v=1677535259",/products/lambeth-top-grey,,"$1,450",,No,women_ready_to_wear.html
5580Y498BLKZ,Lambeth Top in Cashmere,"$1,450",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5580Y498BLKZ_600x.jpg?v=1682859576, //www.therow.com/cdn/shop/products/5580Y498BLKF_600x.jpg?v=1677534065",/products/lambeth-top-black,,"$1,450",,No,women_ready_to_wear.html
5580Y498DRNZ,Lambeth Top in Cashmere,"$1,450",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5580Y498DRNZ_600x.jpg?v=1682859608, //www.therow.com/cdn/shop/products/5580Y498DRNF_600x.jpg?v=1669072287",/products/lambeth-top-blue,,"$1,450",,No,women_ready_to_wear.html
5579Y498DRNZ,Islington Top in Cashmere,"$1,250",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5579Y498DRNZ_600x.jpg?v=1677596103, //www.therow.com/cdn/shop/products/5579Y498DRNF_600x.jpg?v=1676573068",/products/islington-top-blue,,"$1,250",,No,women_ready_to_wear.html
5579Y498BLKZ,Islington Top in Cashmere,"$1,250",women_ready_to_wear,"//www.therow.com/cdn/shop/products/5579Y498BLKZ_600x.jpg?v=1676573047, //www.therow.com/cdn/shop/products/5579Y498BLKF_600x.jpg?v=1676573047",/products/islington-top-black,,"$1,250",,No,women_ready_to_wear.html
5579Y498MEGZ,Islington Top in Cashmere,"$1,250",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5579Y498MEGZ_600x.jpg?v=1677596126, //www.therow.com/cdn/shop/products/5579Y498MEGF_600x.jpg?v=1676573089",/products/islington-top-grey,,"$1,250",,No,women_ready_to_wear.html
5648W2479OPWZ,Luka Shirt in Cotton,"$1,090",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5648W2479OPWZ_600x.jpg?v=1677596298, //www.therow.com/cdn/shop/products/5648W2479OPWF_600x.jpg?v=1676573422",/products/luka-shirt-white,,"$1,090",,No,women_ready_to_wear.html
5652W2479OPWZ,Sisilia Shirt in Cotton,$990,women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5652W2479OPWZ_600x.jpg?v=1677596702, //www.therow.com/cdn/shop/products/5652W2479OPWF_600x.jpg?v=1676574834",/products/sisilia-shirt-cotton-white,,$990,,No,women_ready_to_wear.html
3984K233WHTZ,Frankie Top in Organic Cotton,$350,women_ready_to_wear,", , //www.therow.com/cdn/shop/products/3984K233WHTZ_600x.jpg?v=1677595903, //www.therow.com/cdn/shop/products/3984K233WHTF_600x.jpg?v=1676572410",/products/frankie-top-white,,$350,,No,women_ready_to_wear.html
3984K233BLKZ,Frankie Top in Organic Cotton,$350,women_ready_to_wear,", , //www.therow.com/cdn/shop/products/3984K233BLKZ_600x.jpg?v=1714248957, //www.therow.com/cdn/shop/products/3984K233BLKF_600x.jpg?v=1676572394",/products/frankie-top-black,,$350,,No,women_ready_to_wear.html
3028W38IVRZ,Petah Shirt in Stretch Silk,$950,women_ready_to_wear,"//www.therow.com/cdn/shop/products/3028W38IVRZ_600x.jpg?v=1676577832, //www.therow.com/cdn/shop/products/3028W38IVRF_600x.jpg?v=1676577833",/products/petah-shirt-white,,$950,,No,women_ready_to_wear.html
3028W38BLKZ,Petah Shirt in Stretch Silk,$950,women_ready_to_wear,"//www.therow.com/cdn/shop/products/3028W38BLKZ_600x.jpg?v=1669072835, //www.therow.com/cdn/shop/products/3028W38BLKF_600x.jpg?v=1669072835",/products/petah-shirt-black,,$950,,No,women_ready_to_wear.html
6485W1636BLKZ,Sparrow Dress in Silk,"$5,750",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/6485W1636BLKZ_600x.jpg?v=1681348651, //www.therow.com/cdn/shop/products/6485W1636BLKF_600x.jpg?v=1681348653",/products/sparrow-dress-black,,"$5,750",,No,women_ready_to_wear.html
6485W1636OWHZ,Sparrow Dress in Silk,"$5,750",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/6485W1636OWHZ_600x.jpg?v=1681348756, //www.therow.com/cdn/shop/products/6485W1636OWHF_600x.jpg?v=1681348766",/products/sparrow-dress-off-white,,"$5,750",,Yes,women_ready_to_wear.html
1267W441BLKZ,Guinevere Dress in Silk,"$4,450",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/1267W441BLKZ_600x.jpg?v=1681343572, //www.therow.com/cdn/shop/products/1267W441BLKF_600x.jpg?v=1681343573",/products/guinevere-dress-black,,"$4,450",,No,women_ready_to_wear.html
1267W441WHTZ,Guinevere Dress in Silk,"$4,450",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/1267W441WHTZ_600x.jpg?v=1681343578, //www.therow.com/cdn/shop/products/1267W441WHTF_600x.jpg?v=1681343579",/products/guinevere-dress-white,,"$4,450",,No,women_ready_to_wear.html
5590K512BLKZ,Iverness Top in Jersey,$590,women_ready_to_wear,", , //www.therow.com/cdn/shop/files/5590K512BLKZ_600x.jpg?v=1682859229, //www.therow.com/cdn/shop/files/5590K512BLKF_600x.jpg?v=1682604840",/products/iverness-top-black,,$590,,No,women_ready_to_wear.html
5590K512TANZ,Iverness Top in Jersey,$590,women_ready_to_wear,", , //www.therow.com/cdn/shop/files/5590K512TANZ_600x.jpg?v=1682862471, //www.therow.com/cdn/shop/files/5590K512TANF_600x.jpg?v=1682604831",/products/iverness-top-beige,,$590,,No,women_ready_to_wear.html
5581Y498MEGZ,Stockwell Top in Cashmere,"$1,250",women_ready_to_wear,", , //www.therow.com/cdn/shop/files/5581Y498MEGZ_600x.jpg?v=1688879358, //www.therow.com/cdn/shop/files/5581Y498MEGF_600x.jpg?v=1688879358",/products/stockwell-top-grey,,"$1,250",,No,women_ready_to_wear.html
5581Y498BLKZ,Stockwell Top in Cashmere,"$1,250",women_ready_to_wear,", , //www.therow.com/cdn/shop/files/5581Y498BLKZ_600x.jpg?v=1688935746, //www.therow.com/cdn/shop/files/5581Y498BLKF_600x.jpg?v=1688935732",/products/stockwell-top-black,,"$1,250",,No,women_ready_to_wear.html
5581Y498DRNZ,Stockwell Top in Cashmere,"$1,250",women_ready_to_wear,", , //www.therow.com/cdn/shop/files/5581Y498DRNZ_600x.jpg?v=1688937922, //www.therow.com/cdn/shop/files/5581Y498DRNF_600x.jpg?v=1688937904",/products/stockwell-top-blue,,"$1,250",,No,women_ready_to_wear.html
5578Y498MEGZ,Battersea Cardigan in Cashmere,"$1,390",women_ready_to_wear,", , //www.therow.com/cdn/shop/files/5578Y498MEGZ_600x.jpg?v=1714248672, //www.therow.com/cdn/shop/files/5578Y498MEGF_600x.jpg?v=1689281235",/products/battersea-cardigan-grey,,"$1,390",,Yes,women_ready_to_wear.html
5578Y498BLKZ,Battersea Cardigan in Cashmere,"$1,390",women_ready_to_wear,"//www.therow.com/cdn/shop/files/5578Y498BLKZ_600x.jpg?v=1689281194, //www.therow.com/cdn/shop/files/5578Y498BLKF_600x.jpg?v=1689281194",/products/battersea-cardigan-black,,"$1,390",,Yes,women_ready_to_wear.html
5578Y498DRNZ,Battersea Cardigan in Cashmere,"$1,390",women_ready_to_wear,", , //www.therow.com/cdn/shop/files/5578Y498DRNZ_600x.jpg?v=1689281334, //www.therow.com/cdn/shop/files/5578Y498DRNF_600x.jpg?v=1689281212",/products/battersea-cardigan-blue,,"$1,390",,Yes,women_ready_to_wear.html
4430W1389BLKZ,Kosso Pants in Virgin Wool,$890,women_ready_to_wear,"//www.therow.com/cdn/shop/products/4430W1389BLKZ_600x.jpg?v=1676573226, //www.therow.com/cdn/shop/products/4430W1389BLKF_600x.jpg?v=1676573225",/products/kosso-pants-black,,$890,,No,women_ready_to_wear.html
1766W1973BLKZ,Gala Pants in Viscose and Virgin Wool,"$1,190",women_ready_to_wear,", , //www.therow.com/cdn/shop/files/1766W1973BLKZ_600x.jpg?v=1689281611, //www.therow.com/cdn/shop/files/1766W1973BLKF_600x.jpg?v=1689281520",/products/gala-pants-black-1,,"$1,190",,No,women_ready_to_wear.html
5660W1493WHTZ,Lesley Jeans in Cotton,$850,women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5660W1493WHTZ_600x.jpg?v=1677596269, //www.therow.com/cdn/shop/products/5660W1493WHTF_600x.jpg?v=1666386224",/products/lesley-jeans-white,,$850,,No,women_ready_to_wear.html
5928W2479OPWZ,Elada Shirt in Cotton,$990,women_ready_to_wear,", , //www.therow.com/cdn/shop/files/5928W2479OPWZ_600x.jpg?v=1682826910, //www.therow.com/cdn/shop/files/5928W2479OPWF_600x.jpg?v=1682604700",/products/elada-shirt-white,,$990,,No,women_ready_to_wear.html
5603W1968BLKZ,Harri Coat in Cady,"$2,390",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5603W1968BLKZ_600x.jpg?v=1708521327, //www.therow.com/cdn/shop/files/5603W1968BLKF_3345bb2f-91df-437a-ba72-ed086f31ba98_600x.jpg?v=1708521327",/products/harri-coat-black,,"$2,390",,No,women_ready_to_wear.html
3202K106BLKZ,Beca Pant in Scuba,$950,women_ready_to_wear,", , //www.therow.com/cdn/shop/products/3202K106BLKZ_600x.jpg?v=1695399205, //www.therow.com/cdn/shop/products/3202K106BLKF_600x.jpg?v=1674935442",/products/beca-pant-black-scuba,,$950,,No,women_ready_to_wear.html
5588K106BLKZ,Woolworth Pant in Scuba,$590,women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5588K106BLKZ_600x.jpg?v=1682861841, //www.therow.com/cdn/shop/products/5588K106BLKF_600x.jpg?v=1669072920",/products/woolworth-pant-black,,$590,,No,women_ready_to_wear.html
5577Y498BLKZ,Balham Top in Cashmere,$890,women_ready_to_wear,"//www.therow.com/cdn/shop/files/5577Y498BLKZ_600x.jpg?v=1694974355, //www.therow.com/cdn/shop/files/5577Y498BLKF_600x.jpg?v=1694974355",/products/balham-top-black,,$890,,No,women_ready_to_wear.html
5577Y498MEGZ,Balham Top in Cashmere,$890,women_ready_to_wear,"//www.therow.com/cdn/shop/files/5577Y498MEGZ_600x.jpg?v=1694974387, //www.therow.com/cdn/shop/files/5577Y498MEGF_600x.jpg?v=1694974388",/products/balham-top-grey,,$890,,No,women_ready_to_wear.html
5577Y498DRNZ,Balham Top in Cashmere,$890,women_ready_to_wear,", , //www.therow.com/cdn/shop/files/5577Y498DRNZ_600x.jpg?v=1694974593, //www.therow.com/cdn/shop/files/5577Y498DRNF_600x.jpg?v=1694974372",/products/balham-top-blue,,$890,,No,women_ready_to_wear.html
1766W1968OWHZ,Gala Pant in Cady,"$1,090",women_ready_to_wear,", , //www.therow.com/cdn/shop/files/1766W1968OWHZ_600x.jpg?v=1714238852, //www.therow.com/cdn/shop/files/1766W1968OWHF_600x.jpg?v=1705227453",/products/gala-pant-off-white,,"$1,090",,No,women_ready_to_wear.html
5947W1984BLUZ,Frannie Shirt in Denim,"$1,050",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5947W1984BLUZ_600x.jpg?v=1669086348, //www.therow.com/cdn/shop/products/5947W1984BLUF_600x.jpg?v=1669086348",/products/frannie-shirt-blue,,"$1,050",,No,women_ready_to_wear.html
5947W1493WHTZ,Frannie Shirt in Denim,"$1,220",women_ready_to_wear,", , //www.therow.com/cdn/shop/products/5947W1493WHTZ_600x.jpg?v=1669086245, //www.therow.com/cdn/shop/products/5947W1493WHTF_600x.jpg?v=1669086250",/products/frannie-shirt-white,,"$1,220",,No,women_ready_to_wear.html
4373W441NVYZ,Dylia Top in Silk,"$3,590",women_ready_to_wear,"//www.therow.com/cdn/shop/files/4373W441NVYZ_600x.jpg?v=1715808287, //www.therow.com/cdn/shop/files/4373W441NVYF_600x.jpg?v=1715808287",/products/dylia-top-navy,,"$3,590",,No,women_ready_to_wear.html
SHOE,Frances Open Toe Slipper in Silk and Acetate,$990,women_shoes,", , //www.therow.com/cdn/shop/files/SHOE_BLK_1G_Z_600x.jpg?v=1716307484, //www.therow.com/cdn/shop/files/SHOE_BLK_1G_R_600x.jpg?v=1716307491",/products/frances-slipper-open-toe-black,,$990,,No,women_shoes.html
SHOE,Frances Open Toe Slipper in Silk and Acetate,$990,women_shoes,", , //www.therow.com/cdn/shop/files/SHOE_WHT_1A_Z_600x.jpg?v=1716307519, //www.therow.com/cdn/shop/files/SHOE_WHT_1A_F_600x.jpg?v=1716307524",/products/frances-slipper-open-toe-white,,$990,,Yes,women_shoes.html
SHOE,Frances Slipper in Silk and Acetate,$990,women_shoes,", , //www.therow.com/cdn/shop/files/SHOE_BLK_1F_D_600x.jpg?v=1716566179, //www.therow.com/cdn/shop/files/SHOE_BLK_1F_F_600x.jpg?v=1716566179",/products/frances-slipper-black,,$990,,No,women_shoes.html
SHOE,Frances Slipper in Silk,$990,women_shoes,", , //www.therow.com/cdn/shop/files/SHOE_WHITE_GREEN_1B_Z_600x.jpg?v=1716307579, //www.therow.com/cdn/shop/files/SHOE_WHITE_GREEN_1B_F_600x.jpg?v=1716307582",/products/frances-slipper-lime-fog,,$990,,No,women_shoes.html
SHOE,Frances Open Toe Slipper in Silk,$990,women_shoes,", , //www.therow.com/cdn/shop/files/SHOE_BLK_1D_Z_600x.jpg?v=1716307454, //www.therow.com/cdn/shop/files/SHOE_BLK_1D_F_600x.jpg?v=1716307458",/products/frances-slipper-open-toe-black-navy,,$990,,No,women_shoes.html
F1518L70WINEZ,Gemma Ballet Slipper in Pony,$950,women_shoes,", , //www.therow.com/cdn/shop/files/F1518L70WINEZ_600x.jpg?v=1712701023, //www.therow.com/cdn/shop/files/F1518L70WINEF_600x.jpg?v=1712701025",/products/gemma-ballet-wine,,$950,,No,women_shoes.html
F1518L21TRCZ,Gemma Ballet Slipper in Suede,$850,women_shoes,", , //www.therow.com/cdn/shop/files/F1518L21TRCZ_600x.jpg?v=1714253512, //www.therow.com/cdn/shop/files/F1518L21TRCF_600x.jpg?v=1712701010",/products/gemma-ballet-trench,,$850,,Yes,women_shoes.html
F1518L21BLKZ,Gemma Ballet Slipper in Suede,$850,women_shoes,", , //www.therow.com/cdn/shop/files/F1518L21BLKZ_600x.jpg?v=1714250673, //www.therow.com/cdn/shop/files/F1518L21BLKF_600x.jpg?v=1712700994",/products/gemma-ballet-black,,$850,,No,women_shoes.html
F1505PVCREDZ,Mara Flat in Vinyl,$890,women_shoes,", , //www.therow.com/cdn/shop/files/F1505PVCREDZ_600x.jpg?v=1714251846, //www.therow.com/cdn/shop/files/F1505PVCREDF_600x.jpg?v=1712701730",/products/mara-flat-red,,$890,,No,women_shoes.html
F1505PVCPNKZ,Mara Flat in Vinyl,$890,women_shoes,", , //www.therow.com/cdn/shop/files/F1505PVCPNKZ_600x.jpg?v=1714250766, //www.therow.com/cdn/shop/files/F1505PVCPNKF_600x.jpg?v=1712701716",/products/mara-flat-pink,,$890,,Yes,women_shoes.html
F1505PVCELBLZ,Mara Flat in Vinyl,$890,women_shoes,", , //www.therow.com/cdn/shop/files/F1505PVCELBLZ_600x.jpg?v=1714255645, //www.therow.com/cdn/shop/files/F1505PVCELBLF_600x.jpg?v=1712701701",/products/mara-flat-electric-blue,,$890,,No,women_shoes.html
F1505PVCCLRZ,Mara Flat in Vinyl,$890,women_shoes,", , //www.therow.com/cdn/shop/files/F1505PVCCLRZ_600x.jpg?v=1714255423, //www.therow.com/cdn/shop/files/F1505PVCCLRF_600x.jpg?v=1712701745",/products/mara-flat-white,,$890,,No,women_shoes.html
F1500N60CHBLCZ,Soft Knot Flat in Leather,"$1,070",women_shoes,", , //www.therow.com/cdn/shop/files/F1500N60CHBLCZ_600x.jpg?v=1714250789, //www.therow.com/cdn/shop/files/F1500N60CHBLCF_600x.jpg?v=1712702637",/products/soft-knot-flat-chocolat-blanc-cork,,"$1,070",,No,women_shoes.html
F1500N60BLKCRZ,Soft Knot Flat in Leather,"$1,070",women_shoes,", , //www.therow.com/cdn/shop/files/F1500N60BLKCRZ_600x.jpg?v=1714250618, //www.therow.com/cdn/shop/files/F1500N60BLKCRF_600x.jpg?v=1712702620",/products/soft-knot-flat-black-cork,,"$1,070",,Yes,women_shoes.html
F1499N60CHBLZ,Soft Knot Pump in Leather,"$1,190",women_shoes,", , //www.therow.com/cdn/shop/files/F1499N60CHBLZ_142c80d9-6f89-494f-bac5-cb589a0ff0f7_600x.jpg?v=1717426553, //www.therow.com/cdn/shop/files/F1499N60CHBLF_f53b745f-67a3-40ba-bb1e-01df7c44b146_600x.jpg?v=1717426557",/products/soft-knot-chocolat-blanc,,"$1,190",,No,women_shoes.html
F1499N60BLKZ,Soft Knot Pump in Leather,"$1,190",women_shoes,", , //www.therow.com/cdn/shop/files/F1499N60BLKZ_dea7418c-1674-493d-8d6d-62e748280192_600x.jpg?v=1717426508, //www.therow.com/cdn/shop/files/F1499N60BLKF_a44eba9a-2476-4d71-b67f-9104bb32f978_600x.jpg?v=1717426511",/products/soft-knot-black,,"$1,190",,No,women_shoes.html
F1236L25ELBLZ,Canal Slip On in Suede,$890,women_shoes,", , //www.therow.com/cdn/shop/files/F1236L25ELBLZ_600x.jpg?v=1712699543, //www.therow.com/cdn/shop/files/F1236L25ELBLF_600x.jpg?v=1712699544",/products/canal-slip-on-electric-blue,,$890,,Yes,women_shoes.html
F1236L25TRCZ,Canal Slip On in Suede,$890,women_shoes,", , //www.therow.com/cdn/shop/files/F1236L25TRCZ_600x.jpg?v=1714253627, //www.therow.com/cdn/shop/files/F1236L25TRCF_600x.jpg?v=1712699562",/products/canal-slip-on-trench,,$890,,No,women_shoes.html
F1236L70ICEZ,Canal Slip On in Pony,"$1,190",women_shoes,", , //www.therow.com/cdn/shop/files/F1236L70ICEZ_600x.jpg?v=1712699575, //www.therow.com/cdn/shop/files/F1236L70ICEF_600x.jpg?v=1712699577",/products/canal-slip-on-white,,"$1,190",,No,women_shoes.html
F1236L70BISQZ,Canal Slip On in Pony,"$1,190",women_shoes,", , //www.therow.com/cdn/shop/files/F1236L70BISQZ_600x.jpg?v=1712699528, //www.therow.com/cdn/shop/files/F1236L70BISQF_600x.jpg?v=1712699531",/products/canal-slip-on-bisquit,,"$1,190",,No,women_shoes.html
F1501N60GORBZ,Cord Sandal in Leather,"$1,200",women_shoes,", , //www.therow.com/cdn/shop/files/F1501N60GORBZ_600x.jpg?v=1714255614, //www.therow.com/cdn/shop/files/F1501N60GORBF_600x.jpg?v=1712699773",/products/cord-sandal-gogi-red-brass,,"$1,200",,No,women_shoes.html
F1501N60BBBRSZ,Cord Sandal in Leather,"$1,200",women_shoes,", , //www.therow.com/cdn/shop/files/F1501N60BBBRSZ_600x.jpg?v=1714254891, //www.therow.com/cdn/shop/files/F1501N60BBBRSF_600x.jpg?v=1712699761",/products/cord-sandal-black-black-brass,,"$1,200",,No,women_shoes.html
F1516NU69GRBLZ,Charm Beach Sandal in Nubuck,"$1,090",women_shoes,", , //www.therow.com/cdn/shop/files/F1516NU69GRBLZ_600x.jpg?v=1714253092, //www.therow.com/cdn/shop/files/F1516NU69GRBLF_600x.jpg?v=1712699632",/products/charm-beach-sandal-greige-black,,"$1,090",,No,women_shoes.html
F1516NU69BLKZ,Charm Beach Sandal in Nubuck,"$1,090",women_shoes,", , //www.therow.com/cdn/shop/files/F1516NU69BLKZ_600x.jpg?v=1712699600, //www.therow.com/cdn/shop/files/F1516NU69BLKF_600x.jpg?v=1712699604",/products/charm-beach-sandal-black,,"$1,090",,No,women_shoes.html
F1511L21CMLZ,Tippi Loafer in Suede,"$1,190",women_shoes,", , //www.therow.com/cdn/shop/files/F1511L21CMLZ_600x.jpg?v=1714255532, //www.therow.com/cdn/shop/files/F1511L21CMLF_600x.jpg?v=1712702923",/products/tippi-loafer-camel,,"$1,190",,Yes,women_shoes.html
F1511L21NVYZ,Tippi Loafer in Suede,"$1,190",women_shoes,", , //www.therow.com/cdn/shop/files/F1511L21NVYZ_600x.jpg?v=1713882321, //www.therow.com/cdn/shop/files/F1511L21NVYF_600x.jpg?v=1713882321",/products/tippi-loafer-blue,,"$1,190",,Yes,women_shoes.html
F1511L21BLKZ,Tippi Loafer in Suede,"$1,190",women_shoes,", , //www.therow.com/cdn/shop/files/F1511L21BLKZ_600x.jpg?v=1712702885, //www.therow.com/cdn/shop/files/F1511L21BLKF_600x.jpg?v=1712702887",/products/tippi-loafer-black,,"$1,190",,Yes,women_shoes.html
F1496L74DBRZ,Line Sandal in Leather,"$1,090",women_shoes,", , //www.therow.com/cdn/shop/files/F1496L74DBRZ_600x.jpg?v=1712701633, //www.therow.com/cdn/shop/files/F1496L74DBRF_600x.jpg?v=1712701643",/products/line-sandal-brown,,"$1,090",,No,women_shoes.html
F1504WBF10DBRZ,Davis Loafer in Leather,"$1,860",women_shoes,", , //www.therow.com/cdn/shop/files/F1504WBF10DBRZ_600x.jpg?v=1714254768, //www.therow.com/cdn/shop/files/F1504WBF10DBRF_600x.jpg?v=1712699818",/products/davis-brown,,"$1,860",,Yes,women_shoes.html
F1504WBF10BLKZ,Davis Loafer in Leather,"$1,860",women_shoes,", , //www.therow.com/cdn/shop/files/F1504WBF10BLKZ_600x.jpg?v=1714254855, //www.therow.com/cdn/shop/files/F1504WBF10BLKF_600x.jpg?v=1712699805",/products/davis-black,,"$1,860",,Yes,women_shoes.html
F1495SBF10BLKZ,Milla Flat in Leather,$890,women_shoes,", , //www.therow.com/cdn/shop/files/F1495SBF10BLKZ_600x.jpg?v=1712702054, //www.therow.com/cdn/shop/files/F1495SBF10BLKF_600x.jpg?v=1712702057",/products/milla-flat-black,,$890,,No,women_shoes.html
F1495W326BLKZ,Milla Flat in Satin,$890,women_shoes,", , //www.therow.com/cdn/shop/files/F1495W326BLKZ_600x.jpg?v=1714250636, //www.therow.com/cdn/shop/files/F1495W326BLKF_600x.jpg?v=1712702077",/products/milla-flat-black-1,,$890,,No,women_shoes.html
F1507L35BLGLZ,Cleo Bijoux Sandal in Leather,"$1,290",women_shoes,", , //www.therow.com/cdn/shop/files/F1507L35BLGLZ_600x.jpg?v=1712699659, //www.therow.com/cdn/shop/files/F1507L35BLGLF_600x.jpg?v=1712699666",/products/cleo-bijoux-black-gold,,"$1,290",,No,women_shoes.html
F1507M40OGDSZ,Cleo Bijoux Sandal in Leather,"$1,290",women_shoes,", , //www.therow.com/cdn/shop/files/F1507M40OGDSZ_600x.jpg?v=1714255346, //www.therow.com/cdn/shop/files/F1507M40OGDSF_600x.jpg?v=1712699688",/products/cleo-bijoux-old-gold-silver,,"$1,290",,No,women_shoes.html
F1499W326POOLZ,Soft Knot Pump in Satin,"$1,220",women_shoes,", , //www.therow.com/cdn/shop/files/F1499W326POOLZ_600x.jpg?v=1714255459, //www.therow.com/cdn/shop/files/F1499W326POOLF_600x.jpg?v=1712702582",/products/soft-knot-pool,,"$1,220",,Yes,women_shoes.html
F1494SBF10BLKZ,Milla Mule in Leather,"$1,050",women_shoes,", , //www.therow.com/cdn/shop/files/F1494SBF10BLKZ_600x.jpg?v=1712702090, //www.therow.com/cdn/shop/files/F1494SBF10BLKF_600x.jpg?v=1712702093",/products/milla-mule-black,,"$1,050",,No,women_shoes.html
F1396L25TANZ,Boheme MJ in Suede,"$1,100",women_shoes,", , //www.therow.com/cdn/shop/files/F1396L25TANZ_600x.jpg?v=1714253554, //www.therow.com/cdn/shop/files/F1396L25TANF_600x.jpg?v=1712699492",/products/boheme-mj-tan,,"$1,100",,No,women_shoes.html
F1396L25BLKZ,Boheme MJ in Suede,"$1,100",women_shoes,", , //www.therow.com/cdn/shop/files/F1396L25BLKZ_600x.jpg?v=1688763281, //www.therow.com/cdn/shop/files/F1396L25BLKF_600x.jpg?v=1688763284",/products/boheme-mj-black,,"$1,100",,No,women_shoes.html
F1396N60WHTZ,Boheme MJ in Leather,$990,women_shoes,", , //www.therow.com/cdn/shop/files/F1396N60WHTZ_600x.jpg?v=1713538811, //www.therow.com/cdn/shop/files/F1396N60WHTF_600x.jpg?v=1713538817",/products/boheme-mj-white-2,,$990,,No,women_shoes.html
F1388L60BLKZ,City Flip Flop in Leather,$890,women_shoes,", , //www.therow.com/cdn/shop/files/F1388L60BLKZ_600x.jpg?v=1683658369, //www.therow.com/cdn/shop/files/F1388L60BLKF_600x.jpg?v=1682459249",/products/city-flip-flop-black,,$890,,No,women_shoes.html
F1388L60BDXZ,City Flip Flop in Leather,$890,women_shoes,", , //www.therow.com/cdn/shop/files/F1388L60BDXZ_600x.jpg?v=1683658437, //www.therow.com/cdn/shop/files/F1388L60BDXF_600x.jpg?v=1682459262",/products/city-flip-flop-red,,$890,,No,women_shoes.html
